code,employmentStatus,countryOfResidence,gender,age,income,customerType,joinDate,isCustomerAtMost6MonthOld,seniority,isPrimaryCustomer,customerTypeFirstMonth,customerRelationTypeFirstMonth,customerResidenceIndex,customerForeignIndex,channelOfJoin,deceasedIndex,customerAddrProvinceName,isCustomerActive,product
1050246.0,N,ES,H,30,88394.76,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050225.0,N,ES,H,23,140829.0,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"BARCELONA\"",1,"[1,2,3]"
1050223.0,N,ES,V,23,106756.17,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050204.0,N,ES,H,48,66698.61,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"GUADALAJARA\"",1,"[1,2,3]"
1050207.0,N,ES,H,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050208.0,N,ES,H,42,30535.47,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050209.0,N,ES,H,23,120620.16,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050210.0,N,ES,H,23,65459.37,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050211.0,N,ES,H,23,54524.10000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"SEGOVIA\"",1,"[1,2,3]"
1050213.0,N,ES,V,27,136923.54,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ALBACETE\"",0,"[1,2,3]"
1050214.0,N,ES,H,26,81058.77,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,S,KHE,N,"\"MADRID\"",1,"[1,2,3]"
1050215.0,N,ES,H,55,288457.44,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050216.0,N,ES,H,25,45566.46,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ALBACETE\"",0,"[1,2,3]"
1050217.0,N,ES,V,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050218.0,N,ES,V,24,38771.16,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050219.0,N,ES,V,26,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050220.0,N,ES,H,22,86517.24,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"PONTEVEDRA\"",1,"[1,2,3]"
1050222.0,N,ES,H,23,100747.47,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050224.0,N,ES,H,25,201083.85,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"MADRID\"",1,"[1,2,3]"
1050202.0,N,ES,V,23,77287.29000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CORUÑA, A\"",0,"[1,2,3]"
1050247.0,N,ES,H,22,93639.0,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050251.0,N,ES,H,27,55568.10000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CUENCA\"",0,"[1,2,3]"
1050275.0,N,ES,V,22,189723.06,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050277.0,N,ES,V,42,,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"OURENSE\"",0,"[1,2,3]"
1050278.0,N,ES,H,24,116529.06,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",1,"[1,2,3]"
1050279.0,N,ES,H,24,54032.31,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050280.0,N,ES,H,26,49459.68000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ALBACETE\"",0,"[1,2,3]"
1050284.0,N,ES,V,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050285.0,N,ES,V,23,355856.76,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050287.0,N,ES,H,25,80976.93000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050288.0,N,ES,H,37,,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,S,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050289.0,N,ES,V,33,67589.28,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"BADAJOZ\"",1,"[1,2,3]"
1050290.0,N,ES,V,23,237593.22000000003,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050291.0,N,ES,V,23,155915.63999999998,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050292.0,N,ES,H,25,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"LUGO\"",1,"[1,2,3]"
1050293.0,N,ES,H,25,34983.06,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050294.0,N,ES,H,22,21499.95,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CIUDAD REAL\"",0,"[1,2,3]"
1050274.0,N,ES,H,23,52766.04,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"LUGO\"",1,"[1,2,3]"
1050249.0,N,ES,V,23,94329.15,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050273.0,N,ES,V,27,247945.47000000003,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050271.0,N,ES,V,23,38039.46,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050252.0,N,ES,V,23,45588.75,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050253.0,N,ES,V,27,440329.68,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050254.0,N,ES,V,22,93290.43,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"ALBACETE\"",1,"[1,2,3]"
1050257.0,N,ES,V,23,73773.95999999999,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050258.0,N,ES,V,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050259.0,N,ES,V,23,55723.62,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"AVILA\"",1,"[1,2,3]"
1050261.0,N,ES,H,23,32943.39,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050262.0,N,ES,H,25,63083.28,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"SEGOVIA\"",0,"[1,2,3]"
1050263.0,N,ES,V,25,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"LUGO\"",1,"[1,2,3]"
1050264.0,N,ES,H,22,64477.53,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"BADAJOZ\"",0,"[1,2,3]"
1050266.0,N,ES,H,37,128014.47,02 - PARTICULARES,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050267.0,N,ES,V,26,129902.61000000002,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050268.0,N,ES,V,24,258143.28,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050269.0,N,ES,H,24,21409.59,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CIUDAD REAL\"",0,"[1,2,3]"
1050270.0,N,ES,H,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CUENCA\"",1,"[1,2,3]"
1050272.0,N,ES,H,46,101748.15,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,S,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050295.0,N,ES,V,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TERUEL\"",0,"[1,2,3]"
1050201.0,N,ES,V,30,63046.59,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050199.0,N,ES,V,27,159586.44,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ALBACETE\"",0,"[1,2,3]"
1050125.0,N,ES,V,23,174366.99,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"PALENCIA\"",1,"[1,2,3]"
1050130.0,N,ES,H,24,46456.05,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ALICANTE\"",0,"[1,2,3]"
1050132.0,N,ES,V,22,133921.77,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"GIRONA\"",0,"[1,2,3]"
1050134.0,N,ES,V,36,109175.34,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CUENCA\"",0,"[1,2,3]"
1050135.0,N,ES,H,22,25934.550000000007,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"CIUDAD REAL\"",0,"[1,2,3]"
1050137.0,N,ES,V,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",1,"[1,2,3]"
1050138.0,N,ES,V,24,96487.77,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"PALENCIA\"",0,"[1,2,3]"
1050141.0,N,ES,V,22,52520.81999999999,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"CORUÑA, A\"",0,"[1,2,3]"
1050143.0,N,ES,H,24,69380.94,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050144.0,N,ES,H,22,95743.98,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"BARCELONA\"",1,"[1,2,3]"
1050146.0,N,ES,H,35,371313.09,02 - PARTICULARES,2012-08-10,0,35,1,1,A,S,N,KFA,N,"\"MADRID\"",1,"[1,2,3]"
1050148.0,N,ES,H,23,28305.36,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050149.0,N,ES,H,28,77517.0,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CACERES\"",0,"[1,2,3]"
1050150.0,N,ES,H,30,50910.63,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"ALICANTE\"",0,"[1,2,3]"
1050153.0,N,ES,V,23,73161.75,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050124.0,N,ES,H,27,65431.5,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CUENCA\"",0,"[1,2,3]"
1050154.0,N,ES,V,27,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,S,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050120.0,N,ES,H,24,33658.590000000004,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CUENCA\"",0,"[1,2,3]"
1050116.0,N,ES,H,23,517491.03,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"BARCELONA\"",1,"[1,2,3]"
1050088.0,N,ES,H,22,68995.68000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1.0,A,S,N,KHD,N,"\"TOLEDO\"",1,"[1,2,3]"
1050091.0,N,ES,H,54,132684.06,02 - PARTICULARES,2012-08-10,0,35,1,1.0,A,S,N,KFA,N,"\"MADRID\"",1,"[1,2,3]"
1050094.0,N,ES,V,27,33263.19,03 - UNIVERSITARIO,2012-08-10,0,35,1,1.0,A,S,N,KHE,N,"\"CUENCA\"",1,"[1,2,3]"
1050095.0,N,ES,H,23,119315.37,03 - UNIVERSITARIO,2012-08-10,0,35,1,1.0,A,S,N,KHE,N,"\"PALENCIA\"",1,"[1,2,3]"
1050096.0,N,ES,V,22,107088.06,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"PONTEVEDRA\"",1,"[1,2,3]"
1050098.0,N,ES,V,22,131094.03,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"BURGOS\"",0,"[1,2,3]"
1050102.0,N,ES,V,45,62171.13,02 - PARTICULARES,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CUENCA\"",1,"[1,2,3]"
1050103.0,N,ES,V,44,56967.60000000001,02 - PARTICULARES,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"PALENCIA\"",1,"[1,2,3]"
1050104.0,N,ES,H,23,110330.52,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050107.0,N,ES,H,22,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"GIRONA\"",0,"[1,2,3]"
1050109.0,N,ES,H,23,135536.28,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"BURGOS\"",1,"[1,2,3]"
1050110.0,N,ES,H,27,82232.91,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CUENCA\"",1,"[1,2,3]"
1050111.0,N,ES,H,22,90688.05,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"LUGO\"",0,"[1,2,3]"
1050113.0,N,ES,H,25,216039.66,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"VALLADOLID\"",0,"[1,2,3]"
1050114.0,N,ES,V,22,69131.19,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"CANTABRIA\"",1,"[1,2,3]"
1050117.0,N,ES,V,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"RIOJA, LA\"",1,"[1,2,3]"
1050200.0,N,ES,V,25,60447.48,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050155.0,N,ES,V,27,54971.22,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050157.0,N,ES,V,30,68869.17,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BURGOS\"",0,"[1,2,3]"
1050182.0,N,ES,H,23,125221.17,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050183.0,N,ES,H,23,58957.14,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050184.0,N,ES,H,23,194750.25,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050185.0,N,ES,H,30,67433.91,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CIUDAD REAL\"",0,"[1,2,3]"
1050186.0,N,ES,H,23,139241.94,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050188.0,N,ES,H,30,186640.32,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",1,"[1,2,3]"
1050189.0,N,ES,V,30,60542.25,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050190.0,N,ES,H,24,128193.96,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050191.0,N,ES,H,23,52931.67,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050192.0,N,ES,V,23,206924.25,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",1,"[1,2,3]"
1050193.0,N,ES,V,30,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050194.0,N,ES,H,23,52777.5,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"ALBACETE\"",1,"[1,2,3]"
1050195.0,N,ES,H,24,69411.9,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CIUDAD REAL\"",1,"[1,2,3]"
1050197.0,N,ES,H,27,44890.68,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CIUDAD REAL\"",1,"[1,2,3]"
1050198.0,N,ES,H,23,100985.82,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"BARCELONA\"",1,"[1,2,3]"
1050179.0,N,ES,H,24,103928.16,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050156.0,N,ES,H,24,58873.95,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050176.0,N,ES,H,27,107634.66,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050174.0,N,ES,V,27,66474.29999999999,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"VALENCIA\"",0,"[1,2,3]"
1050158.0,N,ES,H,32,212434.44,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"VALENCIA\"",0,"[1,2,3]"
1050159.0,N,ES,H,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"JAEN\"",0,"[1,2,3]"
1050160.0,N,ES,V,25,47382.24,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050161.0,N,ES,H,24,107645.82,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050162.0,N,ES,H,30,104039.1,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"RIOJA, LA\"",0,"[1,2,3]"
1050163.0,N,ES,V,27,187596.69,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050164.0,N,ES,V,23,112330.35,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050165.0,N,ES,V,27,38420.37,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050166.0,N,ES,V,35,138819.3,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050167.0,N,ES,V,31,42729.72,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CASTELLON\"",0,"[1,2,3]"
1050168.0,N,ES,H,24,129970.11000000002,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050169.0,N,ES,H,25,237484.71,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"MADRID\"",1,"[1,2,3]"
1050171.0,N,ES,H,29,72540.87,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050172.0,N,ES,H,28,100036.47,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"VALENCIA\"",0,"[1,2,3]"
1050173.0,N,ES,H,58,,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"BARCELONA\"",0,"[1,2,3]"
1050175.0,N,ES,H,25,69710.31,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050296.0,N,ES,H,25,69481.92,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"LEON\"",1,"[1,2,3]"
1050298.0,N,ES,H,23,63048.99000000001,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"TOLEDO\"",1,"[1,2,3]"
1050299.0,N,ES,H,22,119972.37,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHD,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050417.0,N,ES,V,23,126123.33,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050418.0,N,ES,H,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050419.0,N,ES,V,44,,02 - PARTICULARES,2012-08-10,0,35,1,1,I,S,S,KHE,N,"\"CACERES\"",0,"[1,2,3]"
1050420.0,N,ES,H,24,70921.41,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050421.0,N,ES,V,23,364243.44,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050422.0,N,ES,H,23,108519.51,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"LUGO\"",1,"[1,2,3]"
1050423.0,N,ES,H,23,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050424.0,N,ES,V,25,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"NAVARRA\"",1,"[1,2,3]"
1050425.0,N,ES,V,25,365948.07,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050426.0,N,ES,H,25,926880.45,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"PALMAS, LAS\"",0,"[1,2,3]"
1050428.0,N,ES,H,23,154261.98,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050430.0,N,ES,V,33,65238.21,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
1050431.0,N,ES,H,23,109381.41,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050432.0,N,ES,H,24,25762.35,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050433.0,N,ES,H,26,34802.01,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"TERUEL\"",0,"[1,2,3]"
1050416.0,N,ES,V,23,117134.16,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TERUEL\"",0,"[1,2,3]"
1050435.0,N,ES,H,24,67181.64,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CIUDAD REAL\"",0,"[1,2,3]"
1050415.0,N,ES,H,23,73723.47,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"LUGO\"",1,"[1,2,3]"
1050413.0,N,ES,H,32,60330.48,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050394.0,N,ES,H,22,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"BARCELONA\"",0,"[1,2,3]"
1050396.0,N,ES,V,24,25010.94,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"CUENCA\"",0,"[1,2,3]"
1050397.0,N,ES,V,26,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"NAVARRA\"",0,"[1,2,3]"
1050398.0,N,ES,H,22,87384.63,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHD,N,"\"BARCELONA\"",0,"[1,2,3]"
1050400.0,N,ES,H,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"TOLEDO\"",0,"[1,2,3]"
1050401.0,N,ES,H,23,37896.0,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"BADAJOZ\"",1,"[1,2,3]"
1050403.0,N,ES,H,24,,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"LUGO\"",1,"[1,2,3]"
1050404.0,N,ES,H,23,89161.04999999997,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,A,S,N,KHE,N,"\"CORUÑA, A\"",1,"[1,2,3]"
1050405.0,N,ES,V,24,252104.58,03 - UNIVERSITARIO,2012-08-10,0,35,1,1,I,S,N,KHE,N,"\"MADRID\"",0,"[1,2,3]"
